
0;INEA E PCT TRANSPORTES EIRELI ;REL. FATURAS PERIODO 07/01/26 A 07/04/26;08/04/26;02:32
1;FATURA;CNPJ/CPF;CLIENTE;ABC;VENDEDOR;ULTIMO MOVIMENTO;DDD;TELEFONE;E-MAIL COBRANCA;TIPO DE COBRANCA;BANCO/CARTEIRA;AGENCIA/CONTA;PERIODICIDADE;ENDERECO;BAIRRO;CEP;UF;CIDADE;FIL;EMPRESA;EMISSAO;VENC ORI;VENCIMEN;CANCELAM;DATA PROMESSA;PAGAMENTO;DATA CREDITO CAIXA;VALOR CREDITO CAIXA;DIAS ATRASO;LIQUIDADA/ATRASADA;PROTESTADA/CARTORIO;SPC/SERASA;PRORROGADA;VLR CTRCS;VLR DEBITO;VLR CREDITO;MOTIVO_DEBITO/CREDITO;VLR FATUR;JURPREV;MULTAPREV;JUROS;DESCONTO;PGTO PARCIAL;VLR PAGO;SALDO;TIPO BAIXA;NRO TIT BCO;LOGIN EMIT;ULTIMA OCORRENCIA;UNIDADE RESPONSAVEL;PRE-FATURA (EDI);DATA PERDA;DDD TELEFONE COBRANCA;TELEFONE COBRANCA;
2;0006119-1;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;A2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34511343 ;nfedocol@docol.com.br,samoel.stopa@docol.com.br,patricia.furtado@docol.com.br;CARTEIRA  ;MATRIZ                        ;                    ;MENSAL              ;AV. EDMUNDO DOUBRAWA,1001     ;ZONA IND. NORTE     ;89219-502 ;SC;JOINVILLE                     ;JOI;  1;11/01/26;08/02/26;08/02/26;NAO TEM ;;10/02/26;DIVERSAS;      8.496,20;   2;LIQUIDADO;;;;      8.496,20;          0,00;          0,00;;      8.496,20;          1,13;          0,00;          0,00;          0,00;          0,00;      8.496,20;          0,00;Manual  ;           0 ;nilza   ;LIQUIDACAO MANUAL DA FATURA (op 457) BC:341 AG:2798 CT:18850;JOI;0;        ;  ;         
2;0006188-3;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;.1;                              ;07/04/26;21;33057650 ;contasapagar@hdlog.com.br;CARTEIRA  ;MATRIZ                        ;                    ;MENSAL              ;R PADRE GUILHERME DECAMIN,1950;SANTA CRUZ          ;23575-000 ;RJ;RIO DE JANEIRO                ;RJO;  1;02/02/26;23/02/26;23/02/26;NAO TEM ;;        ;;;  44;ATRASADA;;;;     17.055,33;          0,00;          0,00;;     17.055,33;         50,03;          0,00;          0,00;          0,00;          0,00;          0,00;     17.055,33;        ;           0 ;nilza   ;E-MAIL (Atraso de Liquidacao) GRAVADO NO SERVIDOR DE contasapagar@hdlog.com.br. ID [0100019cd2aa765d-ff94c6dd-b4b7-410b-b9af-765b129eaa44-000000];RJO;0;        ;  ;         
2;0006189-1;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;B.;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;35121500 ;transportes@avantlux.com.br,faturasgfe@avantlux.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;SEMANAL             ;RUA DONA FRANCISC,8300-BLOCO M;ZONA INDL NORTE     ;89219-600 ;SC;JOINVILLE                     ;JOI;  1;02/02/26;28/02/26;28/02/26;NAO TEM ;;03/03/26;04/03/2026;     42.186,92;   3;LIQUIDADO;;;;     42.178,49;          0,00;          0,00;;     42.178,49;          8,44;          0,00;          8,43;          0,00;          0,00;     42.186,92;          0,00;Bancaria;    26201218 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006190-5;03011796000176�;MASSTER PLASTICOS LTDA.       ;B2;ARIO DOS SANTOS               ;06/04/26;47;34240746 ;financeiro@massterplasticos.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;AV DAS INDUSTRIAS,778         ;PORTO GRANDE        ;89245-000 ;SC;ARAQUARI                      ;JOI;  1;02/02/26;16/02/26;16/02/26;NAO TEM ;;18/02/26;19/02/2026;      4.999,85;   2;LIQUIDADO;;;;      4.999,85;          0,00;          0,00;;      4.999,85;          0,67;          0,00;          0,00;          0,00;          0,00;      4.999,85;          0,00;Bancaria;    26201219 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006191-3;11894188000266�;MELFI IMP E COM FERRAMENTAS EI;B2;ALEXSANDRO OLIVEIRA FAGUNDES  ;06/04/26;11;49962955 ;wellington@melfi.net.br,cassia@melfi.net.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RODO,1001-KM 01 ARMAZEM G5 M 5;ITAIPAVA            ;88316-001 ;SC;ITAJAI                        ;JOI;  1;02/02/26;16/02/26;16/02/26;NAO TEM ;;18/02/26;18/02/2026;      3.680,39;   2;LIQUIDADO;;;;      3.680,39;          0,00;          0,00;;      3.680,39;          0,49;          0,00;          0,00;          0,00;          0,00;      3.680,39;          0,00;Manual  ;    26201220 ;nilza   ;FATURA IMPRESSA PELO CLIENTE;JOI;0;        ;  ;         
2;0006192-1;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;C2;ARIO DOS SANTOS               ;07/04/26;  ;         ;transporte@peninsulaimport.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;TENENTE ANTONIO ,4488-GALPAO 1;JARDIM SOFIA        ;89223-395 ;SC;JOINVILLE                     ;JOI;  1;02/02/26;16/02/26;16/02/26;NAO TEM ;;18/02/26;19/02/2026;        432,98;   2;LIQUIDADO;;;;        432,98;          0,00;          0,00;;        432,98;          0,06;          0,00;          0,00;          0,00;          0,00;        432,98;          0,00;Bancaria;    26201221 ;nilza   ;FATURA IMPRESSA PELO CLIENTE;JOI;0;        ;  ;         
2;0006193-0;23635798000143�;SCHULZ COMPRESSORES SA        ;C2;ALEXSANDRO OLIVEIRA FAGUNDES,A;11/03/26;47;34516412 ;nf-e@schulz.com.br,mayra.ziemer@schulz.com.br,keila.santos@schulz.com.br,aline.kricheldorf@schulz.com.br,ketlyn.mafra@schulz.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA DONA FRANCISCA,6901 A     ;ZONA INDUSTRIAL NORT;89219-600 ;SC;JOINVILLE                     ;JOI;  1;02/02/26;04/03/26;04/03/26;NAO TEM ;;04/03/26;05/03/2026;      5.654,09;    ;LIQUIDADO;;;;      5.654,09;          0,00;          0,00;;      5.654,09;          0,00;          0,00;          0,00;          0,00;          0,00;      5.654,09;          0,00;Bancaria;    26201222 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006194-8;75344937000183�;SINTEX INDUSTRIAL DE PLASTICOS;C2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34735555 ;wilmar@sintex.com.br, faturamento@sintex.com.br, nfe@sintex.com.br,compras@sintex.com.br, financeiro@sintex.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;QUINZENAL           ;RUA RUI BARBOSA,2430-RUA      ;COSTA E SILVA       ;89219-522 ;SC;JOINVILLE                     ;JOI;  1;02/02/26;12/02/26;12/02/26;NAO TEM ;;12/02/26;13/02/2026;        978,41;    ;LIQUIDADO;;;;        978,41;          0,00;          0,00;;        978,41;          0,00;          0,00;          0,00;          0,00;          0,00;        978,41;          0,00;Bancaria;    26201223 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006196-4;12554478000142�;UNIFORTTE INDUSTRIA DE PLASTIC;B2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34320707 ;administrativo@unifortte.ind.br, adm02@unifortte.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA ANTONIO JASPER,1111       ;PORTO GRANDE        ;89245-000 ;SC;ARAQUARI                      ;JOI;  1;02/02/26;16/02/26;16/02/26;NAO TEM ;;18/02/26;19/02/2026;      3.266,87;   2;LIQUIDADO;;;;      3.266,87;          0,00;          0,00;;      3.266,87;          0,44;          0,00;          0,00;          0,00;          0,00;      3.266,87;          0,00;Bancaria;    26201224 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006197-2;38505207000271�;VLS COMERCIO E DISTRIBUICAO DE;C.;ALEXSANDRO OLIVEIRA FAGUNDES  ;31/03/26;11;28971056 ;dirceu.parente@mqhair.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;QUINZENAL           ;AVENIDA PADRE GUILH,1950-PARTE;SANTA CRUZ          ;23575-000 ;RJ;RIO DE JANEIRO                ;RJO;  1;02/02/26;16/02/26;16/02/26;NAO TEM ;;12/02/26;13/02/2026;        654,85;    ;LIQUIDADO;;;;        654,85;          0,00;          0,00;;        654,85;          0,00;          0,00;          0,00;          0,00;          0,00;        654,85;          0,00;Bancaria;    26201225 ;nilza   ;DEBITO DE CUSTAS;RJO;0;        ;  ;         
2;0006198-1;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;A1;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34617000 ;financeiro@hdlogsul.com.br;CARTEIRA  ;MATRIZ                        ;                    ;SEMANAL             ;RUA LUIZ DELFINO,870          ;GLORIA              ;89216-120 ;SC;JOINVILLE                     ;JOI;  1;03/02/26;24/02/26;24/02/26;NAO TEM ;;24/02/26;24/02/2026;     12.917,62;    ;LIQUIDADO;;;;     12.917,62;          0,00;          0,00;;     12.917,62;          0,00;          0,00;          0,00;          0,00;          0,00;     12.917,62;          0,00;Manual  ;           0 ;nilza   ;LIQUIDACAO MANUAL DA FATURA (op 457) BC:001 AG:5214 CT:15688;JOI;0;        ;  ;         
2;0006199-9;23635798000143�;SCHULZ COMPRESSORES SA        ;C2;ALEXSANDRO OLIVEIRA FAGUNDES,A;11/03/26;47;34516412 ;nf-e@schulz.com.br,mayra.ziemer@schulz.com.br,keila.santos@schulz.com.br,aline.kricheldorf@schulz.com.br,ketlyn.mafra@schulz.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA DONA FRANCISCA,6901 A     ;ZONA INDUSTRIAL NORT;89219-600 ;SC;JOINVILLE                     ;JOI;  1;09/02/26;11/03/26;11/03/26;NAO TEM ;;11/03/26;12/03/2026;      2.194,43;    ;LIQUIDADO;;;;      2.194,43;          0,00;          0,00;;      2.194,43;          0,00;          0,00;          0,00;          0,00;          0,00;      2.194,43;          0,00;Bancaria;    26201226 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006200-6;58587080000294�;BRAFT DO BRASIL IMPORTACAO E E;B.;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;11;24049400 ;logistica3@braft.com.br, logistica4@braft.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;SEMANAL             ;RUA ONZE DE JUN,189-SALA 307 T;FAZENDA             ;88301-660 ;SC;ITAJAI                        ;JOI;  1;09/02/26;19/02/26;19/02/26;NAO TEM ;;19/02/26;20/02/2026;      1.333,15;    ;LIQUIDADO;;;;      1.333,15;          0,00;          0,00;;      1.333,15;          0,00;          0,00;          0,00;          0,00;          0,00;      1.333,15;          0,00;Bancaria;    26201227 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006201-4;42002082000153�;CASA DI MATTEO LTDA           ;B2;ARIO DOS SANTOS               ;06/04/26;47;32730101 ;logistica@claw.ind.br,financeiro1@claw.ind.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;R LENO NICOLUZZI,178          ;AGUA VERDE          ;89254-620 ;SC;JARAGUA DO SUL                ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;      5.899,63;    ;LIQUIDADO;;;;      5.899,63;          0,00;          0,00;;      5.899,63;          0,00;          0,00;          0,00;          0,00;          0,00;      5.899,63;          0,00;Bancaria;    26201228 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006202-2;13890656000179�;CLAW COML IMPORTADORA E EXPORT;B2;ARIO DOS SANTOS               ;07/04/26;47;32730101 ;financeiro1@claw.ind.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;SEMANAL             ;RUA LENO NICOLUZZI,280        ;AGUA VERDE          ;89254-620 ;SC;JARAGUA DO SUL                ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;     11.454,45;    ;LIQUIDADO;;;;     11.454,45;          0,00;          0,00;;     11.454,45;          0,00;          0,00;          0,00;          0,00;          0,00;     11.454,45;          0,00;Bancaria;    26201229 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006204-9;06913480002616�;DIMENSIONAL BRASIL SOLUCOES LT;C2;ALEXSANDRO OLIVEIRA FAGUNDES  ;01/04/26;47;34273318 ;isabella.lima@sonepar.com.br, igor.silva@sonepar.com.br, contasapagar@sonepar.com.br, samuel.david@sonepar.com.br;CARTEIRA  ;MATRIZ                        ;                    ;DIARIO              ;ESTR. MUNICIPAL VEREADOR ,3300;PALMITAL            ;89248-000 ;SC;GARUVA                        ;JOI;  1;09/02/26;11/03/26;11/03/26;NAO TEM ;;11/03/26;11/03/2026;     26.383,99;    ;LIQUIDADO;;;;     26.383,99;          0,00;          0,00;;     26.383,99;          0,00;          0,00;          0,00;          0,00;          0,00;     26.383,99;          0,00;Manual  ;           0 ;nilza   ;LIQUIDACAO MANUAL DA FATURA (op 457) BC:748 AG:2602 CT:21961;JOI;0;        ;  ;         
2;0006205-7;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;.1;                              ;07/04/26;21;33057650 ;contasapagar@hdlog.com.br;CARTEIRA  ;MATRIZ                        ;                    ;MENSAL              ;R PADRE GUILHERME DECAMIN,1950;SANTA CRUZ          ;23575-000 ;RJ;RIO DE JANEIRO                ;RJO;  1;09/02/26;02/03/26;02/03/26;NAO TEM ;;        ;;;  37;ATRASADA;;;;     26.824,74;          0,00;          0,00;;     26.824,74;         66,17;          0,00;          0,00;          0,00;          0,00;          0,00;     26.824,74;        ;           0 ;nilza   ;E-MAIL (Atraso de Liquidacao) GRAVADO NO SERVIDOR DE contasapagar@hdlog.com.br. ID [0100019cf6b6e5f1-08400ba8-f559-4fd1-a485-e607a2d8168f-000000];RJO;0;        ;  ;         
2;0006206-5;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;B.;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;35121500 ;transportes@avantlux.com.br,faturasgfe@avantlux.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;SEMANAL             ;RUA DONA FRANCISC,8300-BLOCO M;ZONA INDL NORTE     ;89219-600 ;SC;JOINVILLE                     ;JOI;  1;09/02/26;28/02/26;28/02/26;NAO TEM ;;02/03/26;03/03/2026;     16.668,39;   2;LIQUIDADO;;;;     16.668,39;          0,00;          0,00;;     16.668,39;          2,22;          0,00;          0,00;          0,00;          0,00;     16.668,39;          0,00;Bancaria;    26201230 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006207-3;03011796000176�;MASSTER PLASTICOS LTDA.       ;B2;ARIO DOS SANTOS               ;06/04/26;47;34240746 ;financeiro@massterplasticos.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;AV DAS INDUSTRIAS,778         ;PORTO GRANDE        ;89245-000 ;SC;ARAQUARI                      ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;      2.742,50;    ;LIQUIDADO;;;;      2.742,50;          0,00;          0,00;;      2.742,50;          0,00;          0,00;          0,00;          0,00;          0,00;      2.742,50;          0,00;Bancaria;    26201231 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006208-1;11894188000266�;MELFI IMP E COM FERRAMENTAS EI;B2;ALEXSANDRO OLIVEIRA FAGUNDES  ;06/04/26;11;49962955 ;wellington@melfi.net.br,cassia@melfi.net.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RODO,1001-KM 01 ARMAZEM G5 M 5;ITAIPAVA            ;88316-001 ;SC;ITAJAI                        ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;      2.476,37;    ;LIQUIDADO;;;;      2.476,37;          0,00;          0,00;;      2.476,37;          0,00;          0,00;          0,00;          0,00;          0,00;      2.476,37;          0,00;Bancaria;    26201232 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006209-0;79655197000157�;METALURGICA CACUPE - EIRELI   ;B.;ALEXSANDRO OLIVEIRA FAGUNDES  ;30/03/26;48;32380024 ;compras@bellacalha.com.br,faturamento@bellacalha.com.br,comercial2@bellacalha.com.br,financeiro@bellacalha.com.br,comercial1@bellacalha.com.br,auxiliaradm@bellacalha.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RODOVIA VIRGILIO VARZEA,259   ;MONTE VERDE         ;88032-000 ;SC;FLORIANOPOLIS                 ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;24/02/26;25/02/2026;      8.037,42;   1;LIQUIDADO;;;;      8.036,88;          0,00;          0,00;;      8.036,88;          0,54;          0,00;          0,54;          0,00;          0,00;      8.037,42;          0,00;Bancaria;    26201233 ;nilza   ;E-MAIL (Atraso de Liquidacao) VISUALIZADO POR comercial1@bellacalha.com.br. ID [0100019c9a063533-157ebd2d-6b9d-48d7-9b95-d0c19f823898-000000];JOI;0;        ;  ;         
2;0006210-3;29379067000160�;MEU RODAPE LTDA               ;..;ALEXSANDRO OLIVEIRA FAGUNDES  ;06/02/26;47;33333333 ;logistica@meurodape.com,deise.nunes@meurodape.com;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;AV GOVERNADOR ADOLFO KOND,1401;CIDADE NOVA         ;88308-001 ;SC;ITAJAI                        ;JOI;  1;09/02/26;23/02/26;05/03/26;NAO TEM ;;05/03/26;06/03/2026;        826,24;    ;LIQUIDADO;;;PRORROGADA;        826,24;          0,00;          0,00;;        826,24;          0,00;          0,00;          0,00;          0,00;          0,00;        826,24;          0,00;Bancaria;    26201234 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006211-1;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;C2;ARIO DOS SANTOS               ;07/04/26;  ;         ;transporte@peninsulaimport.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;TENENTE ANTONIO ,4488-GALPAO 1;JARDIM SOFIA        ;89223-395 ;SC;JOINVILLE                     ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;        199,71;    ;LIQUIDADO;;;;        199,71;          0,00;          0,00;;        199,71;          0,00;          0,00;          0,00;          0,00;          0,00;        199,71;          0,00;Bancaria;    26201235 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006212-0;03835747000158�;RIODISA EQUIPAMENTOS INDUSTRIA;..;ALEXSANDRO OLIVEIRA FAGUNDES  ;05/02/26;21;25843058 ;compras3@bravasupply.com.br,vendas@riodisa.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;R DA PROCLAMACAO,415-A        ;BONSUCESSO          ;21040-281 ;RJ;RIO DE JANEIRO                ;RJO;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;        363,93;    ;LIQUIDADO;;;;        363,93;          0,00;          0,00;;        363,93;          0,00;          0,00;          0,00;          0,00;          0,00;        363,93;          0,00;Bancaria;    26201236 ;nilza   ;DEBITO DE CUSTAS;RJO;0;        ;  ;         
2;0006213-8;59356366000140�;RISEON LTDA                   ;..;ARIO DOS SANTOS               ;23/02/26;47;33760000 ;cte@claw.ind.br,logistica@claw.com.br,alex@hdlog.com.br,financeiro1@claw.ind.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA LENO NICOLUZ,280-PORTAO 04;AGUA VERDE          ;89254-620 ;SC;JARAGUA DO SUL                ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;         98,02;    ;LIQUIDADO;;;;         98,02;          0,00;          0,00;;         98,02;          0,00;          0,00;          0,00;          0,00;          0,00;         98,02;          0,00;Bancaria;    26201237 ;nilza   ;E-MAIL (Atraso de Liquidacao) NAO FOI RECEBIDO POR logistica@claw.com.br. (smtp, 550 4.4.7 Message expired: unable to deliver in 840 minutes.<421 4.4.2 Connection timed out>);JOI;0;        ;  ;         
2;0006214-6;75344937000183�;SINTEX INDUSTRIAL DE PLASTICOS;C2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34735555 ;wilmar@sintex.com.br, faturamento@sintex.com.br, nfe@sintex.com.br,compras@sintex.com.br, financeiro@sintex.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;QUINZENAL           ;RUA RUI BARBOSA,2430-RUA      ;COSTA E SILVA       ;89219-522 ;SC;JOINVILLE                     ;JOI;  1;09/02/26;19/02/26;19/02/26;NAO TEM ;;19/02/26;20/02/2026;      1.530,00;    ;LIQUIDADO;;;;      1.530,00;          0,00;          0,00;;      1.530,00;          0,00;          0,00;          0,00;          0,00;          0,00;      1.530,00;          0,00;Bancaria;    26201238 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006215-4;11363676000166�;SR EMBALAGENS PLASTICAS TRES R;.2;                              ;08/12/25;  ;         ;logistica@srembalagens.com.br,haraujo@srembalagens.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;R PROJETADA A,,S/N--LOTE D    ;VILA ISABEL         ;25800-001 ;RJ;TRES RIOS                     ;RJO;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;        ;;;  44;ATRASADA;;;;        190,19;          0,00;          0,00;;        190,19;          0,56;          0,00;          0,00;          0,00;          0,00;          0,00;        190,19;        ;    26201239 ;nilza   ;E-MAIL VISUALIZADO POR logistica@srembalagens.com.br. ID [0100019d021fb794-d87fd6bc-95a6-4406-8707-26db05059ee1-000000];RJO;0;        ;  ;         
2;0006216-2;12554478000142�;UNIFORTTE INDUSTRIA DE PLASTIC;B2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34320707 ;administrativo@unifortte.ind.br, adm02@unifortte.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA ANTONIO JASPER,1111       ;PORTO GRANDE        ;89245-000 ;SC;ARAQUARI                      ;JOI;  1;09/02/26;23/02/26;23/02/26;NAO TEM ;;23/02/26;24/02/2026;      1.417,64;    ;LIQUIDADO;;;;      1.417,64;          0,00;          0,00;;      1.417,64;          0,00;          0,00;          0,00;          0,00;          0,00;      1.417,64;          0,00;Bancaria;    26201240 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006218-9;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;A1;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34617000 ;financeiro@hdlogsul.com.br;CARTEIRA  ;MATRIZ                        ;                    ;SEMANAL             ;RUA LUIZ DELFINO,870          ;GLORIA              ;89216-120 ;SC;JOINVILLE                     ;JOI;  1;10/02/26;03/03/26;03/03/26;NAO TEM ;;03/03/26;03/03/2026;      4.792,23;    ;LIQUIDADO;;;;      4.792,23;          0,00;          0,00;;      4.792,23;          0,00;          0,00;          0,00;          0,00;          0,00;      4.792,23;          0,00;Manual  ;           0 ;nilza   ;LIQUIDACAO MANUAL DA FATURA (op 457) BC:001 AG:5214 CT:15688;JOI;0;        ;  ;         
2;0006219-7;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;A2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34511343 ;nfedocol@docol.com.br,samoel.stopa@docol.com.br,patricia.furtado@docol.com.br;CARTEIRA  ;MATRIZ                        ;                    ;MENSAL              ;AV. EDMUNDO DOUBRAWA,1001     ;ZONA IND. NORTE     ;89219-502 ;SC;JOINVILLE                     ;JOI;  1;11/02/26;08/03/26;08/03/26;NAO TEM ;;        ;DIVERSAS;     23.208,79;  31;ATRASADA;;;;     26.701,37;          0,00;          0,00;;     26.701,37;         55,18;          0,00;          0,00;          0,00;     23.208,79;     23.208,79;      3.492,58;        ;           0 ;nilza   ;PGTO PARCIAL - VALOR CTRCS APONTADOS: 1.534,84 - DATA CREDITO: 11/03/26 - BCO: 341 AGE: 2798 CTA: 18850;JOI;0;        ;  ;         
2;0006220-1;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;A2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;34511343 ;nfedocol@docol.com.br,samoel.stopa@docol.com.br,patricia.furtado@docol.com.br;CARTEIRA  ;MATRIZ                        ;                    ;MENSAL              ;AV. EDMUNDO DOUBRAWA,1001     ;ZONA IND. NORTE     ;89219-502 ;SC;JOINVILLE                     ;JOI;  1;11/02/26;08/03/26;08/03/26;NAO TEM ;;10/03/26;DIVERSAS;        890,92;   2;LIQUIDADO;;;;        890,92;          0,00;          0,00;;        890,92;          0,12;          0,00;          0,00;          0,00;          0,00;        890,92;          0,00;Manual  ;           0 ;nilza   ;LIQUIDACAO MANUAL DA FATURA (op 457) BC:341 AG:2798 CT:18850;JOI;0;        ;  ;         
2;0006221-9;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTD;A2;ALEXSANDRO OLIVEIRA FAGUNDES  ;07/04/26;47;35126072 ;samoel.stopa@docol.com.br,patricia.furtado@docol.com.br;CARTEIRA  ;MATRIZ                        ;                    ;DIARIO              ;RUA EIXO INDUSTRIAL HELLMU,800;ZONA INDUSTRIAL NORT;89219-512 ;SC;JOINVILLE                     ;JOI;  1;11/02/26;08/03/26;08/03/26;NAO TEM ;;        ;DIVERSAS;     23.387,34;  31;ATRASADA;;;;     24.414,97;          0,00;          0,00;;     24.414,97;         50,46;          0,00;          0,00;          0,00;     23.387,34;     23.387,34;      1.027,63;        ;           0 ;nilza   ;E-MAIL (Atraso de Liquidacao) GRAVADO NO SERVIDOR DE samoel.stopa@docol.com.br. ID [0100019d1ac38d71-bfdbbdc2-6f6f-439b-b932-a2973e814142-000000];JOI;0;        ;  ;         
2;0006222-7;23635798000143�;SCHULZ COMPRESSORES SA        ;C2;ALEXSANDRO OLIVEIRA FAGUNDES,A;11/03/26;47;34516412 ;nf-e@schulz.com.br,mayra.ziemer@schulz.com.br,keila.santos@schulz.com.br,aline.kricheldorf@schulz.com.br,ketlyn.mafra@schulz.com.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA DONA FRANCISCA,6901 A     ;ZONA INDUSTRIAL NORT;89219-600 ;SC;JOINVILLE                     ;JOI;  1;16/02/26;18/03/26;18/03/26;NAO TEM ;;18/03/26;19/03/2026;      3.529,15;    ;LIQUIDADO;;;;      3.529,15;          0,00;          0,00;;      3.529,15;          0,00;          0,00;          0,00;          0,00;          0,00;      3.529,15;          0,00;Bancaria;    26201241 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
2;0006223-5;03485170000100�;SOCELPLAST IND DE PLAST LTDA  ;C2;ALEXSANDRO OLIVEIRA FAGUNDES  ;02/04/26;47;30285111 ;socel@socel.ind.br;BANCO     ;SICREDI                       ;02602 - 000021961   ;DIARIO              ;RUA MARIO PEDRO SCHOPING, ,000;VILA NOVA           ;89237-245 ;SC;JOINVILLE                     ;JOI;  1;16/02/26;02/03/26;02/03/26;NAO TEM ;;02/03/26;03/03/2026;      1.804,16;    ;LIQUIDADO;;;;      1.804,16;          0,00;          0,00;;      1.804,16;          0,00;          0,00;          0,00;          0,00;          0,00;      1.804,16;          0,00;Bancaria;    26201242 ;nilza   ;DEBITO DE CUSTAS;JOI;0;        ;  ;         
