0;INEA E PCT TRANSPORTES EIRELI ;BANCO_DE_DADOS_DO_CTRC;08/04/26
1; sigla_ctrc; numero_ctrc; sigla_cte; numero_cte; ctrc/subcontr; nro_chave_acesso_cte; situacao_ctrc; data_emissao; hora_emissao; serie_nf; numero_nf; demais_nf; prev_ent; fil_dest; praca_destino; cidade_destino; uf_destino; qtde_volume; tipo_mercadoria; veiculo_coleta; veiculo_entrega; cubagem; cubagem_original; peso_real; peso_real_original; kg_calculo; valor_n_fiscal; tipo_frete; sit_liquidacao; numero_controle; usu_inc; remetente_nome; remetente_cnpj; remetente_inscr; remet_endereco; remet_cep; remet_cidade; remet_uf; remet_data_inc; destinatario_nome; dest_cnpj; dest_inscr; dest_endereco; dest_cep; dest_cidade; dest_uf; dest_data_inc; pagador_nome; pag_cnpj; unid_resp_pagador; observ1; observ2; entrega/redesp_nome; entr_endereco; entr_cep; entr_cidade; entr_uf; ult_ocorr_local; ult_ocorr_data; ult_ocorr_hora; ult_ocorr_codigo; ult_ocorr_descricao; ult_instr; tabela_calculo; desc_tabela; frete_peso; frete_valor; aliquota; vlr_icms; despacho; cat; itr; gris; coleta; tde; trt; canhoto; pedagio; outros_impostos; desconto; suframa; valor_local; valor_tas; reembolso; valor_frete; cfop; tipo_cobranca; fatura; valor_liquido; vlr_liquidado; data_liquidacao; data_credito_caixa; rel_comissao_exp; rel_comissao rec; rel_comissao_vend; pacote; sgl_unid_emit; nro_manifesto; cod_vendedor; nome_vendedor; tipo_documento; entrega_dificil; adic_frete; vlr_comissao_rec; vlr_comissao_exp; vlr_ibs_mun; vlr_ibs_est; vlr_cbs;
3;JOI;121815-8;001;120043;C;42260431541869000177570010001200431000337031�;PENDENTE;07/04/2026;17:22;1;095221;�;13/04/2026;RJO;RJOR;BELFORD ROXO;RJ;00032;000001;SXZ2I68;;0,0000;0,0000;302,82;0,0000;302,82;18.010,03;CIF;PENDENTE;0;;CLAW COML IMPORTADORA E EXPORT;13.890.656/0001-79;256449201�;RUA LENO NICOLUZZI,280;89254620;JARAGUA DO SUL;SC;22/11/2018;FERREIRA CARIOCA MATERIAIS DE;18.465.142/0001-90;79960039�;AVN JOAQUIM DA CO,14207-LOJA D;26183255;BELFORD ROXO;RJ;05/03/2020;CLAW COML IMPORTADORA E EXPORT;13.890.656/0001-79;JOI;';';;;26100001;BELFORD ROXO;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;34,07%;288,81;72,04;12,00;63,00;35,60;0,00;0,00;36,02;0,00;0,00;0,00;0,00;25,40;0,00;0,00;0,00;0,00;4,15;0,00;525,02;6353;BANCO;;525,02;0,00;;;0;0;0;  0000000;JOI;1327;4;ARIO DOS SANTOS               ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,45;4,01;
3;JOI;121816-6;001;120045;C;42260431541869000177570010001200451000337052�;PENDENTE;07/04/2026;17:38;1;046426;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00005;000001;SXZ2I68;;0,0000;0,0000;24,48;0,0000;24,48;1.486,50;CIF;PENDENTE;0;;COPLASA DO BRASIL INDUSTRIA;81.826.166/0001-63;251992373�;RUA ALBERTO BORCHARDT,257;89278000;CORUPA;SC;16/11/2018;04.02 BOTTINO MAT DE CONSTRUCA;05.879.152/0009-87;79917044�;AV DAS AMERICAS,21783;22790851;RIO DE JANEIRO;RJ;25/11/2018;COPLASA DO BRASIL INDUSTRIA;81.826.166/0001-63;JOI;';';;;20000001;RIO DE JANEIRO;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;-34,39%;103,00;7,43;12,00;31,68;0,00;0,00;0,00;4,70;0,00;90,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;4,20;0,00;263,98;6352;BANCO;;263,98;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,22;2,01;
3;JOI;121817-4;001;120046;C;42260431541869000177570010001200461000337068�;PENDENTE;07/04/2026;17:38;1;046427;�;14/04/2026;RJO;RJOR;NITEROI;RJ;00006;000001;SXZ2I68;;0,0000;0,0000;25,44;0,0000;25,44;1.540,25;CIF;PENDENTE;0;;COPLASA DO BRASIL INDUSTRIA;81.826.166/0001-63;251992373�;RUA ALBERTO BORCHARDT,257;89278000;CORUPA;SC;16/11/2018;04.11 BOTTINO MATERIAIS DE CON;05.879.152/0013-63;79924245�;R SAO LOURENCO,81;24060008;NITEROI;RJ;08/02/2019;COPLASA DO BRASIL INDUSTRIA;81.826.166/0001-63;JOI;';';;;24000000;NITEROI;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;-34,39%;103,00;7,70;12,00;31,73;0,00;0,00;0,00;4,70;0,00;90,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;4,20;0,00;264,41;6352;BANCO;;264,41;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,22;2,02;
3;JOI;121818-2;001;120047;C;42260431541869000177570010001200471000337073�;PENDENTE;07/04/2026;17:38;1;046428;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00006;000001;SXZ2I68;;0,0000;0,0000;30,40;0,0000;30,40;1.858,00;CIF;PENDENTE;0;;COPLASA DO BRASIL INDUSTRIA;81.826.166/0001-63;251992373�;RUA ALBERTO BORCHARDT,257;89278000;CORUPA;SC;16/11/2018;04.04 BOTTINO MATS DE CONSTR L;05.879.152/0001-20;77637974�;AV DAS AMERICAS,5150;22640102;RIO DE JANEIRO;RJ;25/11/2018;COPLASA DO BRASIL INDUSTRIA;81.826.166/0001-63;JOI;';';;;20000001;RIO DE JANEIRO;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;-18,72%;103,00;9,29;12,00;32,03;0,00;0,00;0,00;4,70;0,00;90,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;4,20;0,00;266,94;6352;BANCO;;266,94;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,23;2,04;
3;JOI;121819-1;001;120048;C;42260431541869000177570010001200481000337089�;PENDENTE;07/04/2026;17:40;1;033254;�;14/04/2026;RJO;RJOR;DUQUE DE CAXIAS;RJ;00007;000001;SXZ2I68;;0,0000;0,0000;51,26;0,0000;51,26;3.281,53;CIF;PENDENTE;0;;BRAFT DO BRASIL IMPORTACAO E E;58.587.080/0002-94;258949325�;RUA ONZE DE JUN,189-SALA 307 T;88301660;ITAJAI;SC;08/07/2020;PROROCHA COMERCIO E INDUSTRIA;03.893.485/0001-88;77047506�;RUA ANTONIO GUEDES,269-A;25253550;DUQUE DE CAXIAS;RJ;21/07/2020;BRAFT DO BRASIL IMPORTACAO E E;58.587.080/0002-94;JOI;';';;;25000001;DUQUE DE CAXIAS;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;PERCENTUAL;24,06%;0,00;147,67;12,00;25,69;0,00;0,00;0,00;6,56;0,00;0,00;0,00;0,00;17,90;0,00;0,00;0,00;0,00;4,47;0,00;214,09;6353;BANCO;;214,09;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,18;1,63;
3;JOI;121820-4;001;120049;C;42260431541869000177570010001200491000337094�;PENDENTE;07/04/2026;17:46;1;1071564;�;15/04/2026;ESO;ESOP;VILA VELHA;ES;00008;000001;LTB3C34;;0,0643;0,0000;10,78;0,0000;14,15;1.892,97;CIF;PENDENTE;0;;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;256535701�;RUA DONA FRANCISC,8300-BLOCO M;89219600;JOINVILLE;SC;28/01/2020;LUMIELETRO MATERIAL ELETRICO L;08.439.132/0001-26;082423652�;AV. LUCIANO DAS,2089-LOJA: 01,;29100200;VILA VELHA;ES;16/05/2024;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;JOI;';';;;29100001;VILA VELHA;ES;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;40,39%;57,76;9,46;07,00;9,19;35,84;0,00;0,00;8,92;0,00;0,00;0,00;0,00;6,80;0,00;0,00;0,00;0,00;3,36;0,00;131,33;6353;BANCO;;131,33;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,12;1,06;
3;JOI;121821-2;001;120050;C;42260431541869000177570010001200501000337109�;PENDENTE;07/04/2026;17:48;1;1071614;�;20/04/2026;ESO;ESOI;FUNDAO;ES;00003;000001;LTB3C34;;0,1266;0,0000;16,81;0,0000;27,85;1.106,28;CIF;PENDENTE;0;;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;256535701�;RUA DONA FRANCISC,8300-BLOCO M;89219600;JOINVILLE;SC;28/01/2020;MARIA MARGARIDA BARCELLOS 6583;19.484.244/0001-15;ISENTO�;RUA JOSE VIEIRA COUTI,130-CASA;29185000;FUNDAO;ES;17/12/2025;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;JOI;';';;;29185000;FUNDAO;ES;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;46,77%;79,66;5,53;07,00;10,55;35,84;0,00;0,00;8,92;0,00;0,00;0,00;0,00;6,80;0,00;0,00;0,00;0,00;3,36;0,00;150,66;6353;BANCO;;150,66;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,14;1,22;
3;JOI;121822-1;001;120051;C;42260431541869000177570010001200511000337114�;PENDENTE;07/04/2026;17:49;1;1071920;�;20/04/2026;ESO;ESOI;DORES DO RIO PRETO;ES;00003;000001;LTB3C34;;0,0757;0,0000;9,00;0,0000;16,65;1.300,54;CIF;PENDENTE;0;;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;256535701�;RUA DONA FRANCISC,8300-BLOCO M;89219600;JOINVILLE;SC;28/01/2020;INDUSTRIA E COMERCIO PARAISO L;64.373.368/0003-40;082814716�;RUA ADAIR FURTADO DE SOUZA,SN;29580000;DORES DO RIO PRETO;ES;24/06/2019;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;JOI;';';;;29580000;DORES DO RIO PRETO;ES;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;43,59%;69,81;6,50;07,00;9,88;35,84;0,00;0,00;8,92;0,00;0,00;0,00;0,00;6,80;0,00;0,00;0,00;0,00;3,36;0,00;141,11;6353;BANCO;;141,11;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,13;1,14;
3;JOI;121823-9;001;120052;C;42260431541869000177570010001200521000337120�;PENDENTE;07/04/2026;17:49;1;1071616;�;20/04/2026;ESO;ESOI;COLATINA;ES;00009;000001;LTB3C34;;0,1818;0,0000;48,18;0,0000;48,18;3.922,47;CIF;PENDENTE;0;;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;256535701�;RUA DONA FRANCISC,8300-BLOCO M;89219600;JOINVILLE;SC;28/01/2020;SOMLED COMERCIO DE AMPLIFICADO;39.367.891/0001-54;081541937�;AV SILVIO AVIDOS,1226-LETRA B;29703134;COLATINA;ES;21/10/2025;LPS DISTR DE MATERIAIS ELETRIC;08.890.838/0004-52;JOI;';';;;29700001;COLATINA;ES;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;45,31%;106,22;19,61;07,00;13,60;35,84;0,00;0,00;8,92;0,00;0,00;0,00;0,00;6,80;0,00;0,00;0,00;0,00;3,36;0,00;194,35;6353;BANCO;;194,35;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,57;
3;JOI;121824-7;001;120053;C;42260431541869000177570010001200531000337135�;PENDENTE;07/04/2026;17:49;2;147356;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;LTB3C34;;0,0000;0,0000;5,33;0,0000;5,33;642,75;CIF;PENDENTE;0;;SINTEX INDUSTRIAL DE PLASTICOS;75.344.937/0001-83;250781409�;RUA RUI BARBOSA,2430-RUA;89219522;JOINVILLE;SC;12/02/2019;SEPELAR  BAZAR E MATERIAL DE C;39.316.566/0001-62;11860192�;RUA JOSE FERNANDES,777;23535450;RIO DE JANEIRO;RJ;07/04/2026;SINTEX INDUSTRIAL DE PLASTICOS;75.344.937/0001-83;JOI;';';;;20000001;RIO DE JANEIRO;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;30,53%;41,06;3,21;12,00;13,77;40,50;0,00;0,00;3,92;0,00;0,00;0,00;0,00;6,80;0,00;0,00;0,00;0,00;4,20;0,00;114,75;6352;BANCO;;114,75;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,10;0,88;
3;JOI;121825-5;001;120054;C;42260431541869000177570010001200541000337140�;PENDENTE;07/04/2026;17:49;2;147335;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00010;000001;LTB3C34;;0,0000;0,0000;85,20;0,0000;85,20;8.208,00;CIF;PENDENTE;0;;SINTEX INDUSTRIAL DE PLASTICOS;75.344.937/0001-83;250781409�;RUA RUI BARBOSA,2430-RUA;89219522;JOINVILLE;SC;12/02/2019;DEMAPA REPRESENTACAO LTDA - ME;32.195.570/0001-70;77973192�;RUA FRANCISCO REAL,1336;21810042;RIO DE JANEIRO;RJ;06/06/2019;SINTEX INDUSTRIAL DE PLASTICOS;75.344.937/0001-83;JOI;';';;;20000001;RIO DE JANEIRO;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;COMBINADA;27,84%;91,44;41,04;12,00;29,57;40,50;0,00;0,00;16,42;0,00;0,00;0,00;0,00;6,80;0,00;0,00;0,00;0,00;4,20;0,00;246,39;6352;BANCO;;246,39;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,21;1,88;
3;JOI;121826-3;001;120055;C;42260431541869000177570010001200551000337156�;PENDENTE;07/04/2026;17:51;1;046459;�1-46460;14/04/2026;RJO;RJOR;MESQUITA;RJ;00063;000001;LTB3C34;;0,0000;0,0000;312,32;0,0000;312,32;6.049,34;CIF;PENDENTE;0;;UNIFORTTE INDUSTRIA DE PLASTIC;12.554.478/0001-42;256204993�;RUA ANTONIO JASPER,1111;89245000;ARAQUARI;SC;12/03/2021;ESTOQUE DA BAIXADA DIST FERRAG;06.772.283/0001-76;77758585�;RUA DR CARVALHAES,501;26572530;MESQUITA;RJ;19/03/2019;UNIFORTTE INDUSTRIA DE PLASTIC;12.554.478/0001-42;JOI;';';;;26550001;MESQUITA;RJ;082;07/04/2026;19:08;082;SAIDA DA UNIDADE;Saida da unidade JOINVILLE em 07/04/26, 19:08h. Previsao de chegada na unidade RIO DE JANEIRO em 08/04/26, 12:00h.;PERCENTUAL;33,19%;0,00;302,47;12,00;55,55;0,00;0,00;0,00;0,00;0,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;462,88;6352;BANCO;;462,88;0,00;;;0;0;0;  0000000;JOI;1327;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,39;3,53;
3;JOI;121827-1;001;120056;C;42260431541869000177570010001200561000337161�;PENDENTE;07/04/2026;18:32;1;2429487;�1-2429558;13/04/2026;RJO;RJOR;NOVA IGUACU;RJ;00038;000001;RAD2C79;;0,0000;0,0000;307,81;0,0000;307,81;14.662,10;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;J J C DUAS IRMAS MAT DE CONST;04.648.058/0001-05;77247823�;RUA MOURA NETO,9;26210000;NOVA IGUACU;RJ;22/04/2022;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980006';J J C DUAS IRMAS MAT DE CONST;RUA MOURA NETO 9;26000001;NOVA IGUACU;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 38 volumes e 308 Kg. Destino: RJ/NOVA IGUACU. Previsao de entrega: 13/04/26;COMBINADA;-3,37%;453,53;87,97;12,00;85,91;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;4,50;0,00;715,91;6352;CARTEIRA;;715,91;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,61;5,46;
3;JOI;121829-8;001;120058;C;42260431541869000177570010001200581000337182�;PENDENTE;07/04/2026;18:32;1;2429307;�1-2429495;13/04/2026;RJO;RJOR;DUQUE DE CAXIAS;RJ;00006;000001;RAD2C79;;0,0000;0,0000;28,84;0,0000;28,84;1.234,84;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;RIBEIRO ATACADO DE FERRAGENS L;23.349.620/0001-36;87015505�;ROD WASHINGTON LUIZ,1911;25085008;DUQUE DE CAXIAS;RJ;19/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980011';RIBEIRO ATACADO DE FERRAGENS L;ROD WASHINGTON LUIZ 1911;25000001;DUQUE DE CAXIAS;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 6 volumes e 29 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 13/04/26;COMBINADA;-82,99%;108,97;7,41;12,00;42,80;56,00;0,00;0,00;0,00;0,00;130,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;356,68;6352;CARTEIRA;;356,68;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,30;2,72;
3;JOI;121828-0;001;120057;C;42260431541869000177570010001200571000337177�;PENDENTE;07/04/2026;18:32;1;2429356;�1-2429357;17/04/2026;RJO;RJOI;CAMPOS DOS GOYTACAZES;RJ;00002;000001;RAD2C79;;0,0000;0,0000;24,14;0,0000;24,14;1.380,30;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;TUBARAO BRANCO TUBOS E CONEXOE;05.241.257/0001-59;77418628�;RUA VIVEIROS DE VASCONCELO,295;28027110;CAMPOS DOS GOYTACAZES;RJ;03/07/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980017';TUBARAO BRANCO TUBOS E CONEXOE;RUA VIVEIROS DE VASCONCELOS 29;28000001;CAMPOS DOS GOYTACAZES;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 2 volumes e 24 Kg. Destino: RJ/CAMPOS DOS GOYTACAZES. Previsao de entrega: 17/04/26;COMBINADA;-3,92%;128,79;8,28;12,00;27,90;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;232,47;6352;CARTEIRA;;232,47;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,20;1,77;
3;JOI;121830-1;001;120059;C;42260431541869000177570010001200591000337198�;PENDENTE;07/04/2026;18:32;1;2429198;�1-2429314;13/04/2026;RJO;RJOR;DUQUE DE CAXIAS;RJ;00018;000001;RAD2C79;;0,0000;0,0000;96,90;0,0000;96,90;3.816,45;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;TOPLUZ DISTRIBUIDORA LTDA;43.093.994/0001-40;12180349�;AL PRESIDENTE WILS,5-6 E 23 SN;25215253;DUQUE DE CAXIAS;RJ;14/02/2023;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980003';TOPLUZ DISTRIBUIDORA LTDA;AL PRESIDENTE WILSON 5 6 E 23;25000001;DUQUE DE CAXIAS;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 18 volumes e 97 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 13/04/26;COMBINADA;6,05%;159,21;22,90;12,00;34,04;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;283,65;6352;CARTEIRA;;283,65;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,24;2,16;
3;JOI;121831-0;001;120060;C;42260431541869000177570010001200601000337202�;PENDENTE;07/04/2026;18:32;1;2429122;�;13/04/2026;RJO;RJOR;SAO JOAO DE MERITI;RJ;00017;000001;RAD2C79;;0,0000;0,0000;426,89;0,0000;426,89;15.693,95;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;DISTRIBUIDORA DISPAT LTDA;34.239.308/0001-06;11491812�;AV PRESIDENTE LINCOLN,1214;25555201;SAO JOAO DE MERITI;RJ;09/05/2022;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980029';DISTRIBUIDORA DISPAT LTDA;AV PRESIDENTE LINCOLN 1214;25500001;SAO JOAO DE MERITI;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 17 volumes e 427 Kg. Destino: RJ/SAO JOAO DE MERITI. Previsao de entrega: 13/04/26;COMBINADA;-5,70%;628,98;94,16;12,00;111,63;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;4,50;0,00;930,27;6352;CARTEIRA;;930,27;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,79;7,10;
3;JOI;121832-8;001;120061;C;42260431541869000177570010001200611000337218�;PENDENTE;07/04/2026;18:32;1;2429167;�;16/04/2026;RJO;RJOI;RIO BONITO;RJ;00024;000001;RAD2C79;;0,0000;0,0000;193,17;0,0000;193,17;8.705,79;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;SERRAMAR DISTRIBUIDORA RIO BON;43.313.420/0001-30;12199732�;R 7 DE SETEMBRO PORANY,SN;28800000;RIO BONITO;RJ;19/07/2022;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980026';SERRAMAR DISTRIBUIDORA RIO BON;R 7 DE SETEMBRO PORANY SN;28800000;RIO BONITO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 24 volumes e 193 Kg. Destino: RJ/RIO BONITO. Previsao de entrega: 16/04/26;COMBINADA;32,86%;185,18;52,23;12,00;42,53;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;4,50;0,00;354,44;6352;CARTEIRA;;354,44;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,30;2,70;
3;JOI;121833-6;001;120062;C;42260431541869000177570010001200621000337223�;PENDENTE;07/04/2026;18:32;1;2429209;�;16/04/2026;RJO;RJOI;ARMACAO DOS BUZIOS;RJ;00044;000001;RAD2C79;;0,0000;0,0000;325,19;0,0000;325,19;17.548,75;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;AMS FAROL DE MANGUINHOS LTDA;53.502.893/0001-30;14348042�;AV JOSE BENTO RIBEIRO DAN,2323;28953814;ARMACAO DOS BUZIOS;RJ;25/09/2024;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980028';AMS FAROL DE MANGUINHOS LTDA;AV JOSE BENTO RIBEIRO DANTAS L;28950001;ARMACAO DOS BUZIOS;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 44 volumes e 325 Kg. Destino: RJ/ARMACAO DOS BUZIOS. Previsao de entrega: 16/04/26;COMBINADA;8,17%;537,73;105,29;12,00;99,75;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;4,50;0,00;831,27;6352;CARTEIRA;;831,27;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,70;6,34;
